,id,title,overview,release_date,vote_average,vote_count,genre
4488,661950,Alone,"When an outbreak hits, Aidan barricades himself inside his apartment and starts rationing food. His complex is overrun by infected Screamers, and with the world falling apart into chaos, he is left completely alone fighting for his life.",10/23/2020,5.853,174,"['Horror', 'Thriller']"
4489,1134055,Kill Shot,"Posing as hunters, a group of terrorists are in search of $100 million that was stolen and lost in a plane crash en route from Afghanistan.",8/15/2023,9.268,157,['Action']
4490,18162,Land of the Lost,"On his latest expedition, Dr. Rick Marshall is sucked into a space-time vortex alongside his research assistant and a redneck survivalist. In this alternate universe, the trio make friends with a primate named Chaka, their only ally in a world full of dinosaurs and other fantastic creatures.",6/5/2009,5.427,1313,"['Adventure', 'Comedy', 'Science Fiction']"
4491,603119,The Silencing,A reformed hunter becomes involved in a deadly game of cat and mouse when he and the local sheriff set out to track a vicious killer who may have kidnapped his daughter years ago.,7/18/2020,6.449,691,"['Thriller', 'Action', 'Crime']"
4492,20677,Detective Conan: Captured in Her Eyes,"Police officers around Tokyo are being murdered by an unknown assailant. When Ran witnesses an attempt on the life of one of her friends in the police, she loses her memory. Now, Conan and Inspector Megure must find the murderer while Ran attempts to regain her lost memories.",4/22/2000,7.4,172,"['Animation', 'Crime', 'Thriller']"
4493,11937,The Gods Must Be Crazy II,"Xixo is back again. This time, his children accidentally stow away on a fast-moving poachers' truck, unable to get off, and Xixo sets out to rescue them. Along the way, he encounters a couple of soldiers trying to capture each other and a pilot and passenger of a small plane, who are each having a few problems of their own.",7/1/1989,7,483,"['Action', 'Comedy']"
4494,26388,Buried,Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap.,9/24/2010,6.622,2806,"['Drama', 'Thriller', 'Mystery']"
4495,23172,The Spy Next Door,"Former CIA spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids, who haven't exactly warmed to their mom's beau. And when one of the youngsters accidentally downloads a top-secret formula, Bob's longtime nemesis, a Russian terrorist, pays a visit to the family.",1/15/2010,5.859,1302,"['Action', 'Comedy', 'Family']"
4496,1694,Re-Animator,"Conducting clandestine experiments within the morgue at Miskatonic University, scientist Herbert West reveals to a fellow graduate student his groundbreaking work concerning the re-animation of fresh corpses.",10/18/1985,7.045,1492,"['Science Fiction', 'Comedy', 'Horror']"
4497,375846,Bad Sister,"As a top student at St. Adeline's Catholic Boarding School, Zoe senses that something is not quite right about the school's new nun-- a sense proven to be true when it is revealed the ""good' nun is an imposter with a fatal attraction to Zoe's brother.",8/24/2015,6.6,230,"['Thriller', 'TV Movie']"
4498,1260594,Sumala,"Unbeknownst to her husband Soedjiman, Sulastri made a pact with the devil so that she could have children. She gave birth to twins, Kumala, who survived, and Sumala, who died. Kumala grew up to be a kind child, but she was also physically and mentally disabled. She often received bad treatment from the people around her. One day, Sumala came from the world of the dead and made a reckoning with those who had hurt Kumala.",9/26/2024,7.583,6,"['Horror', 'Thriller']"
4499,1117006,Me contro Te: Il film - Vacanze in Transilvania,,10/19/2023,7.2,16,"['Family', 'Fantasy']"
4500,12193,Four Christmases,"Brad and Kate have made something of an art form out of avoiding their families during the holidays, but this year their foolproof plan is about go bust -- big time. Stuck at the city airport after all departing flights are canceled, the couple is embarrassed to see their ruse exposed to the world by an overzealous television reporter. Now, Brad and Kate are left with precious little choice other than to swallow their pride and suffer the rounds.",11/26/2008,5.791,1147,"['Comedy', 'Romance', 'Drama']"
4501,91417,Dragons: Gift of the Night Fury,Hiccup and Toothless go on an exciting adventure and discover an island of new dragons.,11/15/2011,7.1,381,"['Animation', 'Comedy', 'Adventure', 'Family']"
4502,574451,Turtles All the Way Down,"Aza confronts her potential for love, happiness, friendship, and hope while navigating an endless barrage of invasive, obsessive thoughts.",4/27/2024,7.5,133,"['Drama', 'Romance']"
4503,667216,Infinity Pool,"While staying at an isolated island resort, James and Em are enjoying a perfect vacation of pristine beaches, exceptional staff, and soaking up the sun. But guided by the seductive and mysterious Gabi, they venture outside the resort grounds and find themselves in a culture filled with violence, hedonism, and untold horror. A tragic accident leaves them facing a zero tolerance policy for crime: either you'll be executed, or, if you’re rich enough to afford it, you can watch yourself die instead.",1/27/2023,6.1,795,"['Horror', 'Science Fiction']"
4504,614939,Bros,Two emotionally unavailable men attempt a relationship.,9/30/2022,6.73,500,"['Comedy', 'Romance']"
4505,12208,Casino Royale,"Sir James Bond is called back out of retirement to stop SMERSH. In order to trick SMERSH, James thinks up the ultimate plan - that every agent will be named 'James Bond'. One of the Bonds, whose real name is Evelyn Tremble is sent to take on Le Chiffre in a game of baccarat, but all the Bonds get more than they can handle.",4/13/1967,5.3,734,"['Adventure', 'Action', 'Comedy']"
4506,141820,Hotel Paradise,"At a female prison located deep within the deadly South American jungles, a group of woman are forced to mine for valuable emeralds for the local corrupt government. A group of new prisoners on the way to the jail are ambushed and are convinced to join a group of revolutionaries seeking to overthrow the prison guards and take the treasure of jewels for themselves.",10/25/1980,5.8,20,"['Drama', 'Action', 'Adventure']"
4507,13788,The Unborn,A young woman fights the spirit that is slowly taking possession of her.,1/9/2009,5.2,1353,"['Horror', 'Thriller', 'Mystery']"
4508,1081400,The Mill,"A businessman wakes up beside an ancient grist mill situated in the center of an open-air prison cell with no idea how he got there. Forced to work as a beast of burden to stay alive, he must find a way to escape before the birth of his child.",10/9/2023,5.887,71,"['Science Fiction', 'Horror']"
4509,10216,Species II,"Having just returned from a mission to Mars, Commander Ross isn't exactly himself. He's slowly becoming a terrifying alien entity with one goal -- to procreate with human women! When countless women suffer gruesome deaths after bearing half-alien offspring, scientist Laura Baker and hired assassin Press Lennox use Eve, a more tempered alien clone, to find Ross and his brood. Before long Eve escapes to mate with Ross.",4/10/1998,5.2,713,"['Science Fiction', 'Action', 'Horror']"
4510,762968,Do Revenge,A dethroned queen bee at a posh private high school strikes a secret deal with an unassuming new student to enact revenge on one another’s enemies.,9/14/2022,6.398,873,"['Comedy', 'Thriller', 'Romance']"
4511,10772,Django,A coffin-dragging gunslinger and a prostitute become embroiled in a bitter feud between a merciless masked clan and a band of Mexican revolutionaries.,4/6/1966,7.2,902,"['Action', 'Western']"
4512,293,A River Runs Through It,"The Maclean brothers, Paul and Norman, live a relatively idyllic life in rural Montana, spending much of their time fly fishing. The sons of a minister, the boys eventually part company when Norman moves east to attend college, leaving his rebellious brother to find trouble back home. When Norman finally returns, the siblings resume their fishing outings, and assess where they've been and where they're going.",10/9/1992,7.029,1076,"['Drama', 'Family']"
4513,57201,The Lone Ranger,"The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice.",7/3/2013,6.1,5832,"['Action', 'Adventure', 'Western']"
4514,301959,Interstellar: Nolan's Odyssey,A look behind the lens of Christopher Nolan's space epic.,11/5/2014,7.725,178,"['Documentary', 'TV Movie']"
4515,79026,El padrino: The Latin Godfather,"In the streets of East Los Angeles, Manny is a formidable drug dealer. Impressed by his extravagant lifestyle and prowess, his young son, Kilo, yearns to follow in his footsteps. Kilo resolves to learn how to prosper in the drug world, and his new life as a dealer begins. In a world where a man wants everything, he may end up with nothing.",9/27/2004,7,58,"['Action', 'Crime', 'Drama']"
4516,30020,Taste of Cherry,"A middle-aged Tehranian man, Mr. Badii is intent on killing himself and seeks someone to bury him after his demise. Driving around the city, the seemingly well-to-do Badii meets with numerous people, including a Muslim student, asking them to take on the job, but initially he has little luck. Eventually, Badii finds a man who is up for the task because he needs the money, but his new associate soon tries to talk him out of committing suicide.",9/28/1997,7.6,597,['Drama']
